,images,captions
5579,3426964258_67a0cee201,"['<START> تجمع حشد من ناس في شارع و هم يلوحون بالاعلام ايرلنديه <END>', '<START> موكب لديه عديد من اعلام والناس <END>', '<START> تجمع حشد في شوارع و هم يلوحون باعلام ملونه زاهيه <END>']"
5223,3352697012_751b079bbb,"['<START> اثنين من مصارعات شقراء في حلبه <END>', '<START> امراتان تتصارعان امام حشد من ناس <END>', '<START> اثنين من نساء مصارعه في ساحه <END>']"
7378,465859490_b077219424,"['<START> سيده ذات شعر بني تجلس علي طاوله بينما يتكلم احد اشخاص علي ميكروفون في خلفيه <END>', '<START> رجل يحمل ميكروفون و يتحدث بينما يراقب مجموعه من ناس جالسين و تطل امراه واحده <END>', '<START> يجلس ناس طاولات بينما يتكلم رجل بالميكروفون <END>']"
6792,3670075789_92ea9a183a,"['<START> ينزلق طفل في بركه صغيره <END>', '<START> فتاه في حمام سباحه للاطفال <END>', '<START> فتاه ترش ماء في مسبح <END>']"
7159,400562847_e15aba0aac,"['<START> كلب بني يحمل شيئا في فمه اثناء مشي عبر ثلج <END>', '<START> كلب داكن لون يسير عبر ثلج مع شيء في فمه <END>', '<START> كلب بني لديه جسم في فمه <END>']"
5850,3477778668_81ff0a68e0,"['<START> مجموعه من ناس يرتدون ملابس رسميه يتطلعون لالتقاط صوره <END>', '<START> صوره زفاف و صيفات شرف يرتدين ارجواني و جميع رفقاء عريس يقفزون <END>', '<START> تظهر هذه صوره حفل زفاف تجمعوا ناس في خارج <END>']"
937,2079554580_f18d5c181b,"['<START> كلب يركض عبر غابه <END>', '<START> في غابه كلب يركض <END>', '<START> كلب يمر عبر منطقه مشجره للغايه <END>']"
7364,460935487_75b2da7854,"['<START> كلبان ابيض و اسود يركضان نحو بعض نباتات محفوظه بوعاء <END>', '<START> كلب يتبع كلب اخر حول زاويه لكنه ينظر الي وراء <END>', '<START> كلب ابيض و اسود في ردهه مليئه بالنباتات محفوظ بوعاء <END>']"
5728,3455419642_894d03f153,"['<START> كلب اسود يقفز علي كره يمسكها رجل يرتدي بنطلون ازرق قميص ازرق مقلم و ستره زرقاء داكنه <END>', '<START> رجل و كلب يلعبان بكره صفراء <END>', '<START> رجل يلعب مع كلب ذو كره صفراء <END>']"
1832,2420696992_22e0dd467d,"['<START> صبي صغير يرتدي قميصا برتقاليا يركب سياره لعبه زرقاء وبيضاء <END>', '<START> طفل صغير علي لعبه زرقاء يرتدي قميصا برتقاليا <END>', '<START> صبي يركب شاحنه لعبه <END>']"
2439,2616508003_fa5ca5780d,"['<START> رجل يركب دراجه بخاريه علي عجله واحده <END>', '<START> رجل له خوذه حمراء يقوم بخدعه علي دراجه رماديه ناريه <END>', '<START> شخص علي دراجه ناريه يستعرض حركه بهلوانيه بالدراجه في مواقف سيارات <END>']"
7057,3737539561_d1dc161040,"['<START> صبيان مع شعر اشقر طويل يتسلقان علي جانب تل <END>', '<START> صبيان يرتديان اجنحه مائيه يتسلقان شجره <END>', '<START> صبيان صغيران يجلسان علي مجموعه من اوساخ <END>']"
7821,654130822_4aeb1f1273,"['<START> لقطه قريبه لسباح شاب يجلس علي حافه بركه امام اخرين <END>', '<START> فتاه صغيره ترتدي ملابس سباحه و نظارات واقيه <END>', '<START> فتاه في ملابسها تستعد للمنافسه <END>']"
4824,3269380710_9161b0bd00,"['<START> رجل في قميص ازرق يدخن سيجاره <END>', '<START> رجل يدخن سيجاره <END>', '<START> رجل يرتدي قميصا ازرق يدخن سيجاره امام مبني <END>']"
2345,2587696611_db0378710f,"['<START> تسير فتاه في ثوب ابيض اسفل طريق ريفي <END>', '<START> فتاه تسير في شارع ترابي <END>', '<START> فتاه صغيره ترتدي فستانا ابيض تسير علي طريق ترابي باشجار وحقول علي جانبي طريق <END>']"
7950,824923476_d85edce294,"['<START> يطارد كلب ابيض و اسود قطيع من اوز خمسه <END>', '<START> مجموعه من بط في حقل <END>', '<START> كلب اسود هو رابض في حقل خلف بط <END>']"
3837,3049770416_0fb1954315,"['<START> رجل في قميص يغني بالميكروفون علي خشبه مسرح <END>', '<START> رجل يغني في ميكروفون امام ضوء اخضر <END>', '<START> رجل مع ميكروفون <END>']"
2488,2632366677_43dee456a5,"['<START> كلب بني بجانب مقعد من حجر <END>', '<START> كلب صغير يجلس تحت مقعد <END>', '<START> كلب صغير يرتدي طوقا يجلس بجانب مقعد خرساني <END>']"
6337,3572346664_e1e6c77f11,"['<START> فتاه في ستره تمنع اشعه شمس <END>', '<START> شمس تحت انف شخص ما <END>', '<START> تقف مراه في هواء طلق امام شمس <END>']"
3614,2991993027_36ac04e9a0,"['<START> مجموعه من ناس يرتدون زي زومبي <END>', '<START> كثير من ناس قد رسمت وجوه في ليل <END>', '<START> ناس يرتدون ملابس زومبي يقفون متجمعين <END>']"
6868,3686924335_3c51e8834a,"['<START> كلب يرش بالخرطوم <END>', '<START> يتم رش كلب بالماء <END>', '<START> كلب يقفز بينما شخص خارج مشهد يرشه بالخرطوم <END>']"
620,1584315962_5b0b45d02d,"['<START> رجل يحمل علم بجانب مخيم ثلجي <END>', '<START> رجل يرتدي علم ولايه تكساس يقف في ثلج بجوار خيام <END>', '<START> يقوم متسلقي جبال باعداد خيامهم <END>']"
4922,3290105461_7590f23371,"['<START> رجل يرتدي ملابس بيضاء و يرتدي قبعه حمراء يلعب علي عشب <END>', '<START> رجل يرتدي زي ركبي يضرب كره في حقل عشبي <END>', '<START> رجل يلعب لعبه كريكيت <END>']"
7613,522063319_33827f1627,"['<START> يرتدي طفلان كقراصنه <END>', '<START> طفلان يرتديان زي قراصنه <END>', '<START> طفلان راكعان مع قبعات قراصنه <END>']"
4162,3132903412_b4780d0ccf,"['<START> شخصان يشعران بالبرد يقفان بالقرب من عمود <END>', '<START> شخصان يقفان علي ثلج <END>', '<START> شخصان يرتديان ملابس شتويه يقفان بالقرب من عمود في مشهد شتوي <END>']"
3012,2819254573_9ecb5f4d5e,"['<START> طفل يصرخ بينما علي سفينه دواره <END>', '<START> صبي سعيد متحمس علي سفينه دواره <END>', '<START> طفل يصرخ وهو علي سفينه دواره <END>']"
478,1449692616_60507875fb,"['<START> فتاه تلتقط صوره بيدها فوق عدسه كاميرا <END>', '<START> فتاه صغيره تحمل كاميرا <END>', '<START> فتاه صغيره تبحث من خلال كاميرا <END>']"
1352,2260560631_09093be4c6,"['<START> كلاب قذره تمر عبر غابه <END>', '<START> كلب يقفز فوق عصا في فناء <END>', '<START> كلب يقفز فوق عصا في غابه <END>']"
7686,537532165_e4b7c0e61a,"['<START> طفل يلعب علي قضبان قرود في ملعب مع شخص بالغ <END>', '<START> فتاه معلقه علي قضبان <END>', '<START> اطفال صغار معلقه في ملعب <END>']"
5908,3489774350_a94e6c7bfc,"['<START> طفل ياكل طعام و يبتسم امام كاميرا <END>', '<START> طفل صغير في قميص اخضر ياكل خبز و يبتسم <END>', '<START> طفل صغير يرتدي ستره خضراء ياكل شيئا <END>']"
5809,3471463779_64084b686c,"['<START> لاعب بيسبول يرمي كره <END>', '<START> صبي في وسط ملعب في لعبه بيسبول <END>', '<START> صبي في سن مراهقه يرمي لعبه بيسبول <END>']"
4765,3259231890_16fe167b31,"['<START> امراه تميل امام جدار بينما تعمل كاميرا بجانبها <END>', '<START> امراه تقف امام جدار بالقرب من كاميرا فيديو <END>', '<START> تقف امراه وراء كاميرا فيديو <END>']"
1882,2436081047_bca044c1d3,"['<START> فتاه صغيره ترتدي قميصا ورديا تقفز من ارجوحه <END>', '<START> فتاه صغيره تقفز من ارجوحه ملعب <END>', '<START> فتاه شابه في قميص وردي والجينز ازرق تقفز من تارجح اطار <END>']"
6252,3557148230_7fc843e5de,"['<START> صبي يقف علي دراجه ثلاثيه عجلات <END>', '<START> يبدو ان طفل صغير علي دراجه ثلاثيه عجلات لا يرتدي اي ملابس <END>', '<START> طفل ينظر خلفه بينما يقف علي دراجه ثلاثيه عجلات حمراء <END>']"
1033,211277478_7d43aaee09,"['<START> تنتقل سياره جيب الي طرق وعره في غابات ذات مسارات موحله مما يجعلها قذره <END>', '<START> سياره جيب موحله تقود عبر غابه <END>', '<START> شاحنه موحله في غابه <END>']"
6885,3690348036_a01f243fb0,"['<START> صبي يقوم بخدعه علي دراجه في غابه <END>', '<START> شخص يركب دراجه يقوم بقفزه عاليه جدا <END>', '<START> شاب يقوم بخدعه علي دراجه عاليا في هواء <END>']"
286,1313961775_824b87d155,"['<START> طفله عائمه ترتدي ستره نجاه <END>', '<START> فتاه ترتدي ستره نجده تطفو في ماء <END>', '<START> ترتدي طفله جهازا للعوم في ماء <END>']"
550,1501297480_8db52c15b0,"['<START> صبي يحاول وضع شاشه علي نافذه <END>', '<START> يحرك طفل يرتدي سراويل قصيره نافذه <END>', '<START> طفل بلا قميص يرتدي شورت ازرق يرفع نافذه سقطت <END>']"
2796,2735290454_1bd8bc5eac,"['<START> كلب اسود لديه مخروط ايس كريم في فمه <END>', '<START> يرتدي كلب اسود طوقا اخضر ليموني <END>', '<START> يرتدي كلب اسود طوق اصفر <END>']"
6771,3665987581_5e6b0a65f2,"['<START> كلب يطارد ماشيه علي رمال <END>', '<START> كلب ابيض وبني قصير يطارد غنم <END>', '<START> كلب ذهبي صغير يرعي بعض اغنام <END>']"
6523,3612485097_b706d950ed,"['<START> رجل يحمل اخر علي ظهره <END>', '<START> رجل ذو قبعه يشقلب رجلا اخر في عشب <END>', '<START> شخصان يلعبان في هواء طلق <END>']"
5574,3426144752_28d63615ca,"['<START> تلعب فتاه صغيره بلعبه طائره <END>', '<START> صبي صغير شاب اشقر يحمل طائره لعبه <END>', '<START> طفل شاب اشقر يحمل طائره <END>']"
2251,2554081584_233bdf289a,"['<START> متسلق هو بين اثنين من صخور حمراء كبيره <END>', '<START> رجل يقف بين اثنين من تكوينات صخريه <END>', '<START> يبدو ان متسلق صخور عالق بين صخره ومكان صعب <END>']"
6206,3547499166_67fb4af4ea,"['<START> ناس ثلاثه يرقصون علي ارضيه خشبيه في ملابس مطبخ <END>', '<START> ثلاثه اشخاص يرقصون معا للتحضير لعرض <END>', '<START> فتاتان وصبي يرقصان <END>']"
